user,item
60827,78499
60827,8961
60827,56367
60827,48394
60827,69122
60827,356
60827,6377
60827,364
60828,1784
60828,3671
60828,50
60828,1203
60828,457
60828,1674
60828,1198
60828,318
60828,1270
60828,904
60834,46578
60834,2291
60834,72998
60834,5995
60834,32587
60834,5445
60834,6953
60834,6711
60834,44555
60834,1089
60841,2959
60841,4226
60841,1270
60841,541
60841,32
60841,296
60841,1200
60841,2858
60841,1258
60841,4878
60845,32
60845,356
60845,1617
60845,1089
60845,3897
60845,858
60845,2997
60845,33794
60845,1213
60845,2858
60847,2858
60847,318
60847,1136
60847,4993
60847,4973
60847,924
60847,1617
60847,750
60847,47
60847,6711
60848,2502
60848,318
60848,2858
60848,4226
60848,8961
60848,1198
60848,30749
60848,5989
60848,3897
60848,1193
60849,3114
60849,527
60849,2858
60849,5218
60849,296
60849,1270
60849,1721
60849,3751
60849,1
60849,318
60850,2329
60850,1193
60850,648
60850,4226
60850,1240
60850,380
60850,377
60850,7153
60850,5952
60850,1270
60857,2858
60857,7361
60857,527
60857,2571
60857,356
60857,858
60857,32
60857,5952
60857,608
60857,593
60862,318
60862,1200
60862,2028
60862,2571
60862,2858
60862,7153
60862,50
60862,356
60862,32
60862,2762
60866,780
60866,1721
60866,593
60866,356
60866,4306
60866,480
60866,1265
60866,4886
60866,1784
60866,47
60868,4306
60868,2858
60868,527
60868,2959
60868,1225
60868,356
60868,1197
60868,318
60868,2571
60868,50
60870,4973
60870,50
60870,4226
60870,527
60870,47
60870,58559
60870,27773
60870,593
60870,32587
60870,2571
60874,97304
60874,81845
60874,70286
60874,91529
60874,56367
60874,2571
60874,72998
60874,89492
60874,80463
60874,78499
60877,32
60877,318
60877,68237
60877,48394
60877,47
60877,608
60877,79132
60877,593
60877,70286
60877,56782
60882,4034
60882,4226
60882,4995
60882,780
60882,648
60882,2997
60882,1580
60882,1682
60882,5989
60882,6377
60888,2959
60888,33794
60888,7361
60888,48394
60888,318
60888,44191
60888,7099
60888,2571
60888,741
60888,8961
60890,63082
60890,593
60890,318
60890,296
60890,2858
60890,46578
60890,79132
60890,4306
60890,527
60890,4226
60892,60069
60892,78499
60892,356
60892,5952
60892,68954
60892,318
60892,2571
60892,72998
60892,296
60892,527
60894,72641
60894,4973
60894,2572
60894,59369
60894,59315
60894,527
60894,72998
60894,69757
60894,2858
60894,56367
60902,318
60902,110
60902,2959
60902,1270
60902,2762
60902,32
60902,150
60902,527
60902,7153
60902,780
60906,1212
60906,6669
60906,44555
60906,4973
60906,2959
60906,912
60906,1230
60906,296
60906,3030
60906,6016
60911,2947
60911,593
60911,7482
60911,50
60911,32587
60911,33493
60911,527
60911,33794
60911,2858
60911,1270
60912,4973
60912,356
60912,1225
60912,924
60912,3996
60912,858
60912,4993
60912,541
60912,593
60912,1193
60923,63082
60923,2803
60923,41566
60923,2302
60923,7502
60923,1968
60923,54286
60923,1214
60923,4499
60923,79091
60925,2762
60925,3578
60925,6016
60925,5418
60925,1225
60925,5989
60925,593
60925,50
60925,5669
60925,1265
60927,2762
60927,356
60927,1517
60927,780
60927,593
60927,480
60927,296
60927,2858
60927,4306
60927,2959
60928,1682
60928,593
60928,780
60928,4973
60928,1721
60928,4306
60928,527
60928,1580
60928,2959
60928,318
60931,6874
60931,6539
60931,4886
60931,1136
60931,150
60931,4995
60931,1682
60931,593
60931,2762
60931,32
60932,356
60932,110
60932,780
60932,1682
60932,924
60932,593
60932,858
60932,2329
60932,32
60932,50
60939,6377
60939,527
60939,296
60939,2858
60939,1136
60939,2959
60939,7361
60939,4226
60939,2329
60939,4306
60953,2329
60953,2571
60953,4993
60953,2762
60953,8961
60953,296
60953,2959
60953,4306
60953,4973
60953,47
60955,318
60955,356
60955,2959
60955,4995
60955,296
60955,50
60955,7361
60955,6377
60955,2858
60955,4306
60956,60069
60956,63082
60956,46578
60956,54001
60956,4973
60956,56367
60956,7361
60956,2959
60956,58559
60956,72998
60958,2959
60958,296
60958,527
60958,593
60958,58559
60958,2762
60958,318
60958,4973
60958,5418
60958,2858
60962,71535
60962,356
60962,76093
60962,68954
60962,480
60962,7454
60962,296
60962,44191
60962,70286
60962,74789
60965,4886
60965,1036
60965,33794
60965,32
60965,296
60965,480
60965,527
60965,4963
60965,2959
60965,2858
60971,2959
60971,2997
60971,4306
60971,1073
60971,318
60971,4973
60971,356
60971,2858
60971,4878
60971,56367
60975,2959
60975,50
60975,58559
60975,588
60975,2571
60975,318
60975,1721
60975,79132
60975,593
60975,4226
60979,296
60979,2858
60979,33794
60979,318
60979,4226
60979,527
60979,50
60979,2959
60979,2571
60979,858
60982,79132
60982,58559
60982,80463
60982,81845
60982,2959
60982,296
60982,70286
60982,63082
60982,69122
60982,72998
60993,527
60993,58559
60993,70286
60993,4973
60993,2858
60993,60069
60993,2959
60993,296
60993,318
60993,72998
60995,48394
60995,50
60995,593
60995,60069
60995,55276
60995,44665
60995,46578
60995,59315
60995,58295
60995,356
61000,2959
61000,5618
61000,7361
61000,31658
61000,4973
61000,32587
61000,48516
61000,8961
61000,4226
61000,45722
61013,2959
61013,1721
61013,4306
61013,5989
61013,3147
61013,590
61013,4973
61013,2997
61013,1225
61013,1682
61015,4226
61015,527
61015,4993
61015,1270
61015,2959
61015,1580
61015,318
61015,2571
61015,5952
61015,3578
61016,51662
61016,7438
61016,7361
61016,2762
61016,32
61016,356
61016,150
61016,780
61016,1
61016,318
61017,79132
61017,318
61017,480
61017,527
61017,68954
61017,4886
61017,4306
61017,2571
61017,72998
61017,4993
61021,6377
61021,50
61021,480
61021,110
61021,318
61021,1
61021,7361
61021,356
61021,2858
61021,527
61022,50
61022,79132
61022,593
61022,60069
61022,4973
61022,54286
61022,64614
61022,296
61022,4306
61022,30749
61024,344
61024,59784
61024,69757
61024,4226
61024,57368
61024,2858
61024,59369
61024,61323
61024,56367
61024,4306
61026,50
61026,318
61026,5618
61026,541
61026,4973
61026,527
61026,58559
61026,3578
61026,1270
61026,1
61030,48780
61030,39183
61030,46578
61030,318
61030,527
61030,30707
61030,37741
61030,30749
61030,44195
61030,54286
61033,91500
61033,91529
61033,89492
61033,44555
61033,59369
61033,70286
61033,82459
61033,55820
61033,67255
61033,71535
61035,80463
61035,89745
61035,63082
61035,7502
61035,4226
61035,76093
61035,318
61035,69122
61035,72998
61035,2571
61041,1036
61041,2194
61041,2791
61041,16
61041,32
61041,1580
61041,2028
61041,1278
61041,2716
61041,8961
61044,1682
61044,1270
61044,1097
61044,50
61044,2571
61044,4226
61044,2028
61044,1721
61044,1246
61044,2329
61049,4973
61049,6711
61049,541
61049,6377
61049,527
61049,30749
61049,2502
61049,2858
61049,1961
61049,1246
61050,318
61050,81845
61050,65135
61050,44555
61050,79132
61050,2571
61050,31410
61050,58559
61050,4973
61050,2336
61053,44191
61053,4973
61053,4878
61053,33794
61053,296
61053,5618
61053,4226
61053,7361
61053,318
61053,2959
61054,1270
61054,457
61054,4973
61054,47
61054,6539
61054,7361
61054,2028
61054,4306
61054,2997
61054,2858
61055,2959
61055,68954
61055,69757
61055,73017
61055,78499
61055,60069
61055,81845
61055,318
61055,72998
61055,79091
61060,318
61060,8665
61060,2959
61060,70286
61060,60069
61060,2571
61060,68954
61060,69122
61060,73017
61060,4963
61062,44191
61062,1968
61062,1682
61062,4011
61062,4995
61062,8961
61062,6711
61062,2858
61062,44195
61062,46578
61068,2571
61068,2858
61068,296
61068,2959
61068,50
61068,356
61068,2329
61068,32
61068,318
61068,593
61072,296
61072,318
61072,527
61072,858
61072,44191
61072,1201
61072,33166
61072,50
61072,4226
61072,8961
61074,4306
61074,33794
61074,5418
61074,150
61074,44191
61074,8961
61074,4973
61074,6377
61074,296
61074,30749
61085,31878
61085,6283
61085,5971
61085,8961
61085,3000
61085,5618
61085,2571
61085,2959
61085,6539
61085,541
61087,32
61087,293
61087,4306
61087,4878
61087,356
61087,2762
61087,50
61087,6377
61087,8961
61087,4034
61090,1203
61090,4306
61090,2329
61090,593
61090,50
61090,296
61090,4995
61090,2762
61090,1136
61090,5952
61091,480
61091,1580
61091,2858
61091,4306
61091,1136
61091,2762
61091,150
61091,2997
61091,1214
61091,318
61094,2278
61094,58559
61094,63082
61094,64614
61094,2353
61094,6016
61094,1961
61094,593
61094,7254
61094,54286
61099,928
61099,5008
61099,1269
61099,903
61099,951
61099,3801
61099,1203
61099,922
61099,911
61099,3435
61107,342
61107,55820
61107,2908
61107,1097
61107,4027
61107,6539
61107,908
61107,919
61107,150
61107,33166
61112,356
61112,1193
61112,39183
61112,4226
61112,527
61112,2858
61112,50872
61112,296
61112,5618
61112,2324
61115,4226
61115,8949
61115,8961
61115,7361
61115,2959
61115,49272
61115,8636
61115,44191
61115,33166
61115,50
61121,1073
61121,1732
61121,527
61121,4306
61121,592
61121,1193
61121,35836
61121,4226
61121,1270
61121,7147
61136,296
61136,58559
61136,2329
61136,2858
61136,51662
61136,5418
61136,1527
61136,72998
61136,2571
61136,4226
61152,2329
61152,4973
61152,50
61152,2858
61152,750
61152,1221
61152,293
61152,48516
61152,68954
61152,2571
61156,2858
61156,2571
61156,4995
61156,3751
61156,2959
61156,296
61156,527
61156,318
61156,3114
61156,5618
61158,356
61158,4995
61158,150
61158,6539
61158,1270
61158,2959
61158,593
61158,296
61158,1196
61158,4226
61162,5995
61162,165
61162,8360
61162,47610
61162,49530
61162,2918
61162,1246
61162,35836
61162,39183
61162,6863
61168,1729
61168,79091
61168,527
61168,86190
61168,68237
61168,165
61168,88129
61168,2278
61168,8961
61168,1466
61174,2571
61174,5445
61174,7153
61174,780
61174,4993
61174,1
61174,150
61174,5952
61174,318
61174,3578
61176,48394
61176,541
61176,527
61176,2329
61176,7153
61176,593
61176,3996
61176,5952
61176,47
61176,1136
61193,1262
61193,1304
61193,953
61193,1207
61193,1203
61193,1234
61193,1193
61193,1269
61193,1225
61193,318
61196,4226
61196,527
61196,2858
61196,47
61196,50
61196,2329
61196,2959
61196,296
61196,7361
61196,1246
61197,50
61197,59315
61197,318
61197,7361
61197,46578
61197,6539
61197,2858
61197,54286
61197,49530
61197,356
61198,32
61198,4878
61198,480
61198,541
61198,2329
61198,858
61198,47
61198,2762
61198,527
61198,1270
61200,750
61200,296
61200,4226
61200,1208
61200,1203
61200,50
61200,1233
61200,593
61200,527
61200,858
61201,48774
61201,318
61201,48516
61201,4226
61201,63082
61201,60069
61201,71535
61201,72998
61201,59315
61201,54286
61204,527
61204,48394
61204,5989
61204,593
61204,293
61204,1193
61204,2762
61204,356
61204,3578
61204,1136
61209,296
61209,6377
61209,6539
61209,356
61209,4993
61209,7153
61209,2959
61209,527
61209,780
61209,318
61211,527
61211,1270
61211,1
61211,2571
61211,2959
61211,2762
61211,480
61211,318
61211,1580
61211,3114
61213,91500
61213,7502
61213,1732
61213,1197
61213,2329
61213,2502
61213,1270
61213,8874
61213,1968
61213,70286
61215,296
61215,2858
61215,527
61215,56367
61215,48516
61215,48394
61215,318
61215,63082
61215,4973
61215,7361
61223,1580
61223,4226
61223,1721
61223,2329
61223,3578
61223,7361
61223,32
61223,1265
61223,4993
61223,2858
61230,50
61230,16
61230,1213
61230,8949
61230,296
61230,1266
61230,4226
61230,858
61230,8961
61230,541
61232,2329
61232,58559
61232,318
61232,293
61232,4226
61232,527
61232,593
61232,7361
61232,2571
61232,2858
61237,1136
61237,4226
61237,31658
61237,2959
61237,318
61237,7361
61237,2019
61237,5618
61237,4973
61237,296
61239,7361
61239,6539
61239,2571
61239,593
61239,5952
61239,527
61239,1136
61239,2502
61239,32
61239,2858
61240,2858
61240,50
61240,2571
61240,527
61240,150
61240,4226
61240,32
61240,1198
61240,1
61240,356
61241,1221
61241,541
61241,7153
61241,1136
61241,7361
61241,2959
61241,4226
61241,2571
61241,4993
61241,750
61258,6502
61258,51662
61258,58559
61258,47
61258,7254
61258,480
61258,6539
61258,4995
61258,3578
61258,593
61264,6863
61264,50
61264,7254
61264,150
61264,2959
61264,1682
61264,2329
61264,1527
61264,4886
61264,6377
61269,527
61269,293
61269,32
61269,1527
61269,1220
61269,541
61269,593
61269,4226
61269,608
61269,480
61274,527
61274,47
61274,2858
61274,49272
61274,589
61274,79132
61274,51662
61274,780
61274,7361
61274,110
61276,2959
61276,318
61276,30749
61276,4226
61276,7361
61276,527
61276,296
61276,6016
61276,356
61276,50
61277,2329
61277,527
61277,7153
61277,293
61277,58559
61277,2959
61277,296
61277,2858
61277,4226
61277,1193
61282,1136
61282,50
61282,4878
61282,2329
61282,44191
61282,6539
61282,593
61282,2959
61282,7153
61282,527
61298,4306
61298,1682
61298,6539
61298,4011
61298,48394
61298,1136
61298,2858
61298,2329
61298,2762
61298,44191
61302,1527
61302,7153
61302,4993
61302,296
61302,5952
61302,4022
61302,4226
61302,457
61302,1584
61302,5418
61303,1527
61303,1196
61303,3578
61303,527
61303,6502
61303,356
61303,48394
61303,50
61303,6874
61303,4226
61305,2140
61305,2291
61305,1080
61305,6016
61305,1517
61305,70286
61305,1610
61305,1073
61305,31658
61305,48780
61308,81229
61308,86190
61308,73017
61308,87306
61308,68954
61308,92420
61308,84954
61308,73321
61308,78499
61308,76175
61309,318
61309,2571
61309,4886
61309,2858
61309,2329
61309,4963
61309,4995
61309,4226
61309,3578
61309,2959
61310,356
61310,527
61310,1206
61310,1732
61310,296
61310,2571
61310,6711
61310,1270
61310,750
61310,1
61316,480
61316,8961
61316,1721
61316,4995
61316,2858
61316,4886
61316,364
61316,1270
61316,296
61316,2571
61319,88129
61319,63082
61319,72998
61319,527
61319,80463
61319,7502
61319,2858
61319,1682
61319,81591
61319,81845
61324,4226
61324,32
61324,589
61324,5952
61324,2858
61324,1240
61324,4995
61324,1136
61324,1265
61324,5418
61328,7361
61328,2858
61328,2329
61328,51255
61328,50
61328,56367
61328,6539
61328,296
61328,4993
61328,33794
61330,2791
61330,356
61330,260
61330,1258
61330,6539
61330,4027
61330,6377
61330,2858
61330,32
61330,4306
61331,318
61331,4226
61331,7361
61331,3578
61331,32587
61331,49272
61331,541
61331,780
61331,32
61331,51662
61333,3030
61333,2959
61333,6711
61333,904
61333,7766
61333,2858
61333,26131
61333,1230
61333,1136
61333,1252
61334,593
61334,1682
61334,4226
61334,344
61334,1136
61334,2997
61334,4306
61334,1
61334,6377
61334,2571
61336,6016
61336,47
61336,778
61336,4973
61336,32
61336,50
61336,2571
61336,593
61336,356
61336,318
61342,7013
61342,4973
61342,7361
61342,2858
61342,4226
61342,2019
61342,1206
61342,858
61342,924
61342,912
61343,2329
61343,47
61343,593
61343,750
61343,4973
61343,527
61343,296
61343,2959
61343,1208
61343,2858
61347,72998
61347,63082
61347,296
61347,59784
61347,2959
61347,4973
61347,48394
61347,356
61347,318
61347,2571
61361,356
61361,6539
61361,110
61361,4886
61361,2028
61361,6377
61361,1721
61361,47
61361,4226
61361,1527
61374,51662
61374,79132
61374,2959
61374,54503
61374,49272
61374,7361
61374,69757
61374,4878
61374,4226
61374,50872
61379,3578
61379,1193
61379,1089
61379,4973
61379,47
61379,4995
61379,16
61379,8961
61379,3996
61379,1729
61382,2791
61382,1580
61382,3147
61382,2291
61382,5445
61382,7361
61382,4878
61382,344
61382,2997
61382,2762
61384,99114
61384,48516
61384,356
61384,50
61384,70286
61384,318
61384,8874
61384,68157
61384,2762
61384,527
61393,923
61393,1258
61393,356
61393,2329
61393,2076
61393,6711
61393,4235
61393,527
61393,541
61393,2858
61394,33794
61394,58559
61394,56367
61394,54286
61394,50872
61394,527
61394,318
61394,59315
61394,49272
61394,60069
61397,32
61397,4973
61397,1136
61397,480
61397,47
61397,4995
61397,780
61397,6377
61397,457
61397,110
61398,50
61398,593
61398,4306
61398,6377
61398,2959
61398,2997
61398,356
61398,4995
61398,4226
61398,318
61405,750
61405,33794
61405,1220
61405,296
61405,1225
61405,541
61405,2959
61405,8961
61405,2858
61405,527
61408,6539
61408,356
61408,2959
61408,1527
61408,58559
61408,4226
61408,50
61408,6016
61408,6377
61408,2858
61410,2571
61410,2959
61410,4886
61410,296
61410,2858
61410,527
61410,593
61410,356
61410,4973
61410,50
61411,6016
61411,47
61411,2329
61411,356
61411,527
61411,2858
61411,2959
61411,593
61411,50
61411,296
61424,2571
61424,1732
61424,30749
61424,527
61424,1206
61424,6377
61424,33794
61424,5995
61424,50
61424,593
61439,7153
61439,4226
61439,1
61439,4993
61439,150
61439,5952
61439,2028
61439,2858
61439,480
61439,589
61444,50
61444,59315
61444,296
61444,71535
61444,8874
61444,2329
61444,60069
61444,4993
61444,69122
61444,72998
61445,7361
61445,2959
61445,318
61445,68954
61445,296
61445,68358
61445,2571
61445,58559
61445,4973
61445,60069
61448,50
61448,2997
61448,4226
61448,6016
61448,4995
61448,46578
61448,2571
61448,2959
61448,296
61448,356
61449,608
61449,2997
61449,32587
61449,356
61449,562
61449,4848
61449,4226
61449,2329
61449,39183
61449,2318
61451,4973
61451,593
61451,48394
61451,2997
61451,4226
61451,56367
61451,48385
61451,44195
61451,6016
61451,50
61455,4226
61455,47
61455,61323
61455,593
61455,60069
61455,1270
61455,480
61455,150
61455,2502
61455,608
61458,527
61458,50
61458,6377
61458,4226
61458,7361
61458,318
61458,150
61458,2959
61458,1203
61458,4995
61462,2762
61462,48516
61462,593
61462,356
61462,4993
61462,4995
61462,6539
61462,293
61462,110
61462,2858
61470,527
61470,2291
61470,6807
61470,7361
61470,2997
61470,50
61470,4226
61470,344
61470,1214
61470,924
61481,48738
61481,56367
61481,2324
61481,4878
61481,58559
61481,49530
61481,30749
61481,858
61481,2959
61481,296
61487,6539
61487,2997
61487,1653
61487,7153
61487,7361
61487,1682
61487,4993
61487,296
61487,356
61487,5952
61493,2997
61493,2502
61493,38061
61493,1682
61493,6539
61493,858
61493,4306
61493,6953
61493,7361
61493,4973
61495,356
61495,589
61495,2959
61495,45722
61495,1200
61495,50
61495,33493
61495,480
61495,51662
61495,527
61505,4886
61505,296
61505,4226
61505,6539
61505,527
61505,4993
61505,2959
61505,1210
61505,1136
61505,1198
61509,60069
61509,593
61509,50
61509,7361
61509,79132
61509,356
61509,150
61509,2959
61509,5618
61509,480
61512,3578
61512,5952
61512,480
61512,4226
61512,2858
61512,1225
61512,2571
61512,50
61512,2959
61512,356
61513,296
61513,2997
61513,318
61513,48394
61513,2858
61513,33794
61513,2571
61513,2959
61513,593
61513,2329
61523,318
61523,7153
61523,1
61523,8961
61523,588
61523,356
61523,527
61523,3578
61523,4963
61523,2959
61525,4306
61525,858
61525,1148
61525,318
61525,899
61525,2858
61525,50
61525,30793
61525,1333
61525,1125
61527,1136
61527,1206
61527,4886
61527,6377
61527,7361
61527,39183
61527,457
61527,924
61527,30749
61527,750
61528,2329
61528,7361
61528,318
61528,6539
61528,1206
61528,6377
61528,4226
61528,356
61528,4973
61528,593
61535,4226
61535,4993
61535,318
61535,593
61535,480
61535,2959
61535,527
61535,7153
61535,1270
61535,2571
61541,1197
61541,7361
61541,58998
61541,69122
61541,2858
61541,1136
61541,59315
61541,63082
61541,72998
61541,2329
61552,6016
61552,34162
61552,2291
61552,7254
61552,1197
61552,48385
61552,48394
61552,4973
61552,7438
61552,32
61558,4306
61558,6539
61558,8961
61558,6711
61558,1206
61558,6377
61558,293
61558,50
61558,4963
61558,2329
61561,1923
61561,592
61561,5445
61561,4963
61561,527
61561,1721
61561,2959
61561,3578
61561,318
61561,1210
61563,7502
61563,71535
61563,296
61563,85414
61563,76093
61563,44191
61563,78499
61563,2959
61563,68954
61563,318
61567,74458
61567,1673
61567,78499
61567,480
61567,55247
61567,527
61567,6502
61567,5995
61567,3897
61567,68954
61568,527
61568,2571
61568,32587
61568,27773
61568,1288
61568,480
61568,4973
61568,1221
61568,4878
61568,2791
61573,2858
61573,1197
61573,1270
61573,2028
61573,32
61573,527
61573,7361
61573,5952
61573,7153
61573,541
61576,750
61576,2329
61576,608
61576,6874
61576,30749
61576,48394
61576,4973
61576,2571
61576,527
61576,7361
61586,2858
61586,1213
61586,50
61586,593
61586,608
61586,2329
61586,47
61586,541
61586,2959
61586,6016
61588,1213
61588,50
61588,2959
61588,47
61588,6016
61588,858
61588,4262
61588,58559
61588,99114
61588,55820
61589,41285
61589,33794
61589,4235
61589,356
61589,36517
61589,58559
61589,924
61589,32
61589,2076
61589,1225
61591,4306
61591,150
61591,2571
61591,2959
61591,296
61591,2762
61591,318
61591,1682
61591,593
61591,1270
61598,356
61598,3578
61598,150
61598,7153
61598,5952
61598,593
61598,2959
61598,2571
61598,50
61598,4226
61599,68954
61599,69757
61599,78499
61599,81845
61599,2959
61599,74458
61599,70286
61599,72998
61599,58559
61599,81591
61601,2273
61601,2502
61601,69
61601,344
61601,2959
61601,318
61601,356
61601,33794
61601,2571
61601,296
61603,1
61603,150
61603,1203
61603,1193
61603,541
61603,318
61603,1262
61603,6787
61603,50
61603,4226
61604,2329
61604,1270
61604,7361
61604,1193
61604,480
61604,6539
61604,1198
61604,589
61604,1961
61604,1136
61608,1036
61608,3147
61608,5445
61608,370
61608,457
61608,4306
61608,3578
61608,2762
61608,2174
61608,3253
61609,70286
61609,6365
61609,2571
61609,60069
61609,44191
61609,49272
61609,2959
61609,68358
61609,8361
61609,780
61610,4226
61610,5418
61610,46578
61610,2959
61610,2571
61610,318
61610,69122
61610,49272
61610,79132
61610,48516
61612,55820
61612,6016
61612,527
61612,2329
61612,2858
61612,593
61612,50
61612,1732
61612,356
61612,7361
61613,260
61613,4995
61613,6539
61613,3578
61613,4306
61613,296
61613,527
61613,1270
61613,480
61613,4993
61616,150
61616,593
61616,3087
61616,50
61616,2109
61616,318
61616,344
61616,296
61616,1198
61616,33794
61627,7327
61627,7749
61627,34542
61627,4973
61627,680
61627,33880
61627,8638
61627,2959
61627,296
61627,4848
61628,527
61628,48394
61628,4973
61628,4226
61628,4878
61628,49272
61628,2329
61628,356
61628,58559
61628,6539
61629,58559
61629,72998
61629,2959
61629,49272
61629,33794
61629,79132
61629,50872
61629,60069
61629,2571
61629,56367
61634,2571
61634,1270
61634,54286
61634,49272
61634,7361
61634,588
61634,2858
61634,56367
61634,527
61634,2762
61637,780
61637,4886
61637,150
61637,356
61637,2115
61637,1270
61637,6377
61637,5445
61637,1682
61637,3578
61640,4306
61640,3000
61640,296
61640,4896
61640,44191
61640,318
61640,2858
61640,4878
61640,79132
61640,58559
61648,48394
61648,2324
61648,6539
61648,2502
61648,82459
61648,1732
61648,1203
61648,44191
61648,72998
61648,64614
61654,4993
61654,7153
61654,150
61654,8360
61654,6377
61654,6539
61654,318
61654,1270
61654,4886
61654,2959
61657,1221
61657,7361
61657,5291
61657,2959
61657,318
61657,111
61657,924
61657,923
61657,1203
61657,6711
61659,2571
61659,8961
61659,150
61659,6016
61659,4011
61659,4262
61659,2858
61659,2918
61659,1136
61659,318
61661,296
61661,56174
61661,6548
61661,2571
61661,51935
61661,51662
61661,49530
61661,49272
61661,53972
61661,356
61664,7361
61664,4973
61664,6711
61664,1208
61664,608
61664,296
61664,2997
61664,750
61664,2858
61664,858
61667,81845
61667,1230
61667,48394
61667,1258
61667,904
61667,99114
61667,1263
61667,1276
61667,7361
61667,7502
61670,1213
61670,150
61670,2997
61670,1270
61670,58559
61670,4973
61670,7153
61670,4993
61670,2959
61670,47
61671,46578
61671,33794
61671,293
61671,60069
61671,4995
61671,30749
61671,55820
61671,110
61671,1193
61671,4878
61673,44191
61673,318
61673,5952
61673,7361
61673,527
61673,2329
61673,593
61673,1136
61673,58559
61673,2571
61675,858
61675,69122
61675,72998
61675,2858
61675,527
61675,2762
61675,3578
61675,6016
61675,70286
61675,32
61678,89745
61678,79132
61678,1721
61678,344
61678,77561
61678,5218
61678,91500
61678,87232
61678,8644
61678,7502
61686,6539
61686,150
61686,344
61686,32587
61686,4993
61686,7153
61686,1
61686,110
61686,5418
61686,5952
61691,527
61691,2858
61691,2959
61691,356
61691,8368
61691,1136
61691,296
61691,2571
61691,318
61691,4973
61696,592
61696,4214
61696,32
61696,33493
61696,2371
61696,69
61696,799
61696,4128
61696,3510
61696,6539
61699,586
61699,527
61699,33794
61699,4226
61699,593
61699,318
61699,4306
61699,500
61699,1584
61699,2959
61727,47
61727,3578
61727,110
61727,2028
61727,4226
61727,7153
61727,150
61727,2959
61727,6377
61727,589
61728,79132
61728,6365
61728,30894
61728,32587
61728,1967
61728,53953
61728,71252
61728,5618
61728,47997
61728,73321
61730,150
61730,2997
61730,2959
61730,356
61730,6016
61730,1235
61730,2571
61730,50
61730,5995
61730,6711
61733,2858
61733,969
61733,4995
61733,899
61733,953
61733,904
61733,954
61733,908
61733,923
61733,1949
61734,527
61734,4878
61734,2571
61734,356
61734,1193
61734,50
61734,44555
61734,2997
61734,6711
61734,318
61737,1584
61737,64614
61737,74458
61737,2329
61737,85414
61737,7502
61737,7361
61737,527
61737,1136
61737,1909
61739,1
61739,5418
61739,6365
61739,2959
61739,7153
61739,4963
61739,5445
61739,527
61739,356
61739,165
61740,2959
61740,318
61740,1136
61740,4973
61740,7361
61740,33794
61740,50
61740,2858
61740,527
61740,296
61744,8623
61744,1220
61744,953
61744,1269
61744,2657
61744,1674
61744,6639
61744,4499
61744,2352
61744,1968
61750,54286
61750,318
61750,49272
61750,51662
61750,44191
61750,68954
61750,480
61750,4896
61750,60069
61750,356
61752,88163
61752,92259
61752,68237
61752,91500
61752,69122
61752,44555
61752,30749
61752,5989
61752,57669
61752,1203
61755,78499
61755,79132
61755,2959
61755,527
61755,318
61755,68358
61755,68954
61755,73017
61755,76093
61755,60069
61761,778
61761,318
61761,1682
61761,527
61761,58559
61761,50
61761,2997
61761,48394
61761,2858
61761,593
61763,3175
61763,150
61763,5445
61763,6502
61763,356
61763,1653
61763,1320
61763,2657
61763,6979
61763,2529
61766,4306
61766,56367
61766,72998
61766,63082
61766,69406
61766,54286
61766,1721
61766,58559
61766,50872
61766,2959
61767,1584
61767,8961
61767,527
61767,1270
61767,150
61767,110
61767,1653
61767,33794
61767,7361
61767,4878
61789,7361
61789,4973
61789,50
61789,1221
61789,778
61789,4878
61789,32
61789,3949
61789,6016
61789,527
61799,1225
61799,4995
61799,7669
61799,1193
61799,1203
61799,914
61799,296
61799,8961
61799,912
61799,2959
61819,110
61819,2329
61819,58559
61819,1203
61819,54286
61819,2762
61819,1213
61819,2858
61819,33794
61819,7361
61824,2858
61824,6711
61824,4878
61824,318
61824,4973
61824,2959
61824,296
61824,7361
61824,4226
61824,50
61837,51662
61837,5418
61837,54286
61837,33794
61837,6365
61837,318
61837,2959
61837,72998
61837,6539
61837,44191
61838,150
61838,1198
61838,3681
61838,16
61838,750
61838,457
61838,1214
61838,2028
61838,2959
61838,110
61841,4306
61841,500
61841,11
61841,1197
61841,2762
61841,593
61841,2571
61841,4995
61841,5299
61841,1307
61842,527
61842,6874
61842,150
61842,6377
61842,1
61842,4973
61842,2329
61842,2028
61842,480
61842,6539
61846,3996
61846,593
61846,7361
61846,5995
61846,318
61846,750
61846,4973
61846,4226
61846,3578
61846,6539
61847,50
61847,527
61847,2329
61847,593
61847,4226
61847,356
61847,47
61847,858
61847,296
61847,2571
61848,4973
61848,2858
61848,6377
61848,2959
61848,318
61848,8874
61848,7361
61848,8961
61848,4226
61848,33794
61849,2329
61849,2858
61849,527
61849,1225
61849,50
61849,2959
61849,4973
61849,7361
61849,58559
61849,4886
61850,4848
61850,1193
61850,608
61850,296
61850,6711
61850,2571
61850,527
61850,1206
61850,778
61850,5618
61851,592
61851,608
61851,4886
61851,33794
61851,293
61851,1
61851,6874
61851,4995
61851,6377
61851,1193
61854,1270
61854,1197
61854,318
61854,2858
61854,356
61854,2571
61854,6377
61854,2959
61854,4886
61854,2572
61857,4226
61857,2858
61857,2028
61857,858
61857,32
61857,1270
61857,150
61857,260
61857,1198
61857,50
61863,1219
61863,55820
61863,527
61863,1208
